"","filename","sentence","index","date","title","publication","filepath"
"254","moley_4.txt","Soon, however, in his nominal title of Assistant Secretary of State, Moley butted heads with Cordell Hull, the proud",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"255","moley_4.txt","and touchy Secretary of State. In addition, Moley was a fundamental conservative who began to find Roosevelt's",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"256","moley_4.txt","policies alarmingly radical. Moley resigned in September 1933; despite a widening rift, he continued to serve the",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"257","moley_4.txt","President as a consultant until 1936, but them Morley boted the Democratic Party and he and FDR never met",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"258","moley_4.txt","again.",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"259","moley_4.txt","Moley taught school in his native Ohio and remained on the Columbia faculty in his Brain Trust days and for many",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"260","moley_4.txt","years afterward, but journalism took up more and more of his time. In 1934, he became editor and columnist at",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"261","moley_4.txt","Today, a current-events weekly. Three years later, when Today and Newsweek merged, Moley began a long",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"262","moley_4.txt","association with Newsweek, briefly as editor and for 30 years as a columnist until his retirement from the",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"263","moley_4.txt","newsweekly gind at 81 - though he went on writing books, chiefly on politics and political history. Moley's prose",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"264","moley_4.txt","was direct and often critical but devoid of nasty twists. ""We can hurt beyond repair by unfairness,"" he once said.",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"265","moley_4.txt","""We should first be fair. Then, if there is something to spare, we may be clever."" He also believed in getting to the",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"266","moley_4.txt","point: ""If I were th umpire, I would call a balk on some of our writers for delaying the game.""",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"267","moley_4.txt","In 1970, Moley returned to the White House to receive the Medal of Freedom - the highest civilian honor that the",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"268","moley_4.txt","U.S. awards. ""A man of thought and a man of action,"" said the accompanying citation, ""he has not only studied and",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"269","moley_4.txt","analyzed the history of our times, but also helped to make it.""",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"270","moley_4.txt","Graphic",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"271","moley_4.txt","                                                                                   Page 2 of 2",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"272","moley_4.txt","                                                 DIED",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"273","moley_4.txt","Picture, Raymond Moley in 1967, Robert R. McElroy - Newsweek",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"274","moley_4.txt","Classification",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"275","moley_4.txt","Language: ENGLISH",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"276","moley_4.txt","Subject: GOVERNMENT ADVISORS & MINISTERS (90%); US PRESIDENTS (90%); WRITERS (89%); DEATH &",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"277","moley_4.txt","DYING (78%); COLLEGE & UNIVERSITY PROFESSORS (77%); CABINET OFFICES (76%); ELECTIONS &",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"278","moley_4.txt","POLITICS (75%); POLITICAL PARTIES (75%); POLITICS (75%); RESIGNATIONS (72%); BIOGRAPHICAL",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"279","moley_4.txt","LITERATURE (69%)",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"280","moley_4.txt","Company: ROOSEVELT ADMINISTRATION (83%); WHITE HOUSE INC (61%); COLUMBIA UNIVERSITY",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"281","moley_4.txt","PRESS (56%); ROOSEVELT ADMINISTRATION (83%); WHITE HOUSE INC (61%); COLUMBIA UNIVERSITY",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"282","moley_4.txt","PRESS (56%)",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"283","moley_4.txt","Industry: WRITERS (89%); COLLEGE & UNIVERSITY PROFESSORS (77%)",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"284","moley_4.txt","Geographic: PHOENIX, AZ, USA (56%); ARIZONA, USA (79%); NEW YORK, USA (79%); UNITED STATES",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"285","moley_4.txt","(93%)",4,1975-03-03,"DIED","     Newsweek         TRANSITION; Pg. 45","../completed_homework/moley_4.txt"
"286","moley_5.txt","                                                                                                    Page 1 of 2",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"287","moley_5.txt","                                                     Moley, Dr. Jeffrey Fletcher 64",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"288","moley_5.txt","                                            Moley, Dr. Jeffrey Fletcher 64",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"289","moley_5.txt","                                                  St. Louis Post-Dispatch (Missouri)",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"290","moley_5.txt","                                                      October 19, 2017 Thursday",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"291","moley_5.txt","                                                             THIRD EDITION",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"292","moley_5.txt","Copyright 2017 St. Louis Post-Dispatch, Inc. All Rights Reserved",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"293","moley_5.txt","Section: CLASSIFIED ADVERTISING",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"294","moley_5.txt","Length: 315 words",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"295","moley_5.txt","Body",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"296","moley_5.txt","Moley, Dr. Jeffrey Fletcher 64, passed away suddenly at his home on October 15. He was world-renowned for his",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"297","moley_5.txt","scientific research and expertise in the endocrine surgical field. He was Professor of Surgery and Chief of the",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"298","moley_5.txt","Section of Endocrine and Oncologic Surgery at Washington University in St. Louis. He was also an Associate",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"299","moley_5.txt","Director of the Siteman Cancer Center, and the Chief of Surgical Services at the VA Hospital.",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"300","moley_5.txt","He was well-known in the St. Louis Medical community and was a highly respected teacher and role model to his",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"301","moley_5.txt","medical trainees. Dr. Moley was born in New York City on September 13, 1953, to Dr. Malcolm Moley and Mrs.",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"302","moley_5.txt","Janis Walton Moley. He is survived by his wife, Dr. Kelle H. Moley, and sons Patrick Malcom, Charles Raymond,",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"303","moley_5.txt","and John Roger. Other survivors include his mother, his brother Roger Walton Moley, and sister Janis McCarthy.",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"304","moley_5.txt","Dr. Moley was the grandson of Raymond Moley, a Columbia University professor and member of President",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"305","moley_5.txt","Franklin D. Roosevelt's ""Brain Trust."" He was widely respected for his participation and/or leadership of clinical",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"306","moley_5.txt","research projects in surgical management of recurrent disease, preventive thyroidectomy in Multiple Endocrine",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"307","moley_5.txt","Neoplasia 2 gene carriers, as well as the identification of novel molecular targets in thyroid cancer. He was an",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"308","moley_5.txt","accomplished musician, who led the local bands Seldom Home and The Fletcher Moley Group. He had a wonderful",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"309","moley_5.txt","sense of humor and was extremely knowledgeable in a wide variety of areas such as sports, politics, and history.",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"310","moley_5.txt","He loved his family dearly and was beloved in return. He will be greatly missed. Services: Funeral will be held at",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"311","moley_5.txt","Grace Episcopal Church at 514 East Aragonne Avenue in Kirkwood at 3:00 PM Thursday, October 19. In lieu of",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"312","moley_5.txt","flowers please donate to AMEND USA, The Association for Multiple Endocrine Neoplasia Disorders, PO Box",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"313","moley_5.txt","927327 San Diego, CA, 92192, or www.amend.org.uk",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"314","moley_5.txt","Classification",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"315","moley_5.txt","Language: ENGLISH",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"316","moley_5.txt","Publication-Type: Newspaper",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"317","moley_5.txt","Subject: DEATH NOTICES & OBITUARIES (91%); ENDOCRINE SYSTEM DISORDERS (91%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"318","moley_5.txt","ENDOCRINOLOGY (91%); CANCER (90%); COLLEGE & UNIVERSITY PROFESSORS (90%); DEATH & DYING",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"319","moley_5.txt","(90%); EXPERIMENTATION & RESEARCH (90%); SCIENCE & TECHNOLOGY (90%); ASSOCIATIONS &",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"320","moley_5.txt","ORGANIZATIONS (89%); DISEASES & DISORDERS (89%); MEDICAL RESEARCH (78%); ONCOLOGY (78%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"321","moley_5.txt","RESEARCH & DEVELOPMENT (78%); THYROID CANCER (76%); GRANDCHILDREN (74%); MENTORS &",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"322","moley_5.txt","                                                                                     Page 2 of 2",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"323","moley_5.txt","                                    Moley, Dr. Jeffrey Fletcher 64",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"324","moley_5.txt","ROLE MODELS (70%); MUSIC (65%); MUSIC GROUPS & ARTISTS (65%); SINGERS & MUSICIANS (65%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"325","moley_5.txt","CHRISTIANS & CHRISTIANITY (52%)",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"326","moley_5.txt","Industry: ENDOCRINOLOGY (91%); COLLEGE & UNIVERSITY PROFESSORS (90%); ONCOLOGY (78%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"327","moley_5.txt","CANCER HOSPITALS (76%); MUSIC GROUPS & ARTISTS (65%); SINGERS & MUSICIANS (65%)",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"328","moley_5.txt","Geographic: SAINT LOUIS, MO, USA (89%); SAN DIEGO, CA, USA (79%); NEW YORK, NY, USA (77%);",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"329","moley_5.txt","MISSOURI, USA (90%); CALIFORNIA, USA (78%)",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"330","moley_5.txt","Load-Date: October 19, 2017",5,2017-10-19,"Moley, Dr. Jeffrey Fletcher 64","     St. Louis Post-Dispatch (Missouri)     CLASSIFIED ADVERTISING","../completed_homework/moley_5.txt"
"331","moley_6.txt","                                                                                                        Page 1 of 2",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"332","moley_6.txt","                                  KELLE HARBERT WED TO DR. JEFFREY MOLEY",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"333","moley_6.txt","                      KELLE HARBERT WED TO DR. JEFFREY MOLEY",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"334","moley_6.txt","                                                 The New York Times",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"335","moley_6.txt","                                    August 23, 1987, Sunday, Late City Final Edition",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"336","moley_6.txt","Copyright 1987 The New York Times Company",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"337","moley_6.txt","Section: Section 1; Part 2, Page 59, Column 5; Society Desk",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"338","moley_6.txt","Length: 222 words",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"339","moley_6.txt","Body",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"340","moley_6.txt","The First Church of Christ, Congregational in New London, Conn., was the setting yesterday for the marriage of",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"341","moley_6.txt","Kelle Kay Harbert and Dr. Jeffrey Fletcher Moley. The Rev. Robert C. Hamm performed the ceremony.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"342","moley_6.txt","Jennifer Ruth Harbert was maid of honor for her sister. Roger Walton Moley was his brother's best man.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"343","moley_6.txt","Mrs. Moley is a daughter of Dr. and Mrs. Charles Armon Harbert of Waterford, Conn. Her father, a chemist, is",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"344","moley_6.txt","executive director of medicinal chemistry for Pfizer Inc. in Groton, Conn. The bridegroom is a son of Dr. and Mrs.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"345","moley_6.txt","Malcolm Moley of New York and Quogue, L.I. His father is a surgeon at the St. Luke's-Roosevelt Hospital Center.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"346","moley_6.txt","The bride, who expects to receive an M.D. degree from the Yale University School of Medicine next June,",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"347","moley_6.txt","graduated magna cum laude from Wellesley College, where she was elected to Phi Beta Kappa.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"348","moley_6.txt","Her husband, who is chief resident in general surgery at Yale-New Haven Hospital, graduated from the Hill School",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"349","moley_6.txt","and magna cum laude from Harvard College, and received an M.D. degree in 1980 from the Columbia University",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"350","moley_6.txt","College of Physicians and Surgeons. The bridegroom is a grandson of the late Raymond Moley, who, as an",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"351","moley_6.txt","adviser to President Franklin D. Roosevelt, coined the term ''New Deal'' and was a leader of the original brain trust.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"352","moley_6.txt","He later served as an assistant Secretary of State.",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"353","moley_6.txt","Classification",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"354","moley_6.txt","Language: ENGLISH",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"355","moley_6.txt","Subject: MARRIAGE (90%); RELIGION (90%); WEDDINGS & ENGAGEMENTS (90%); CHRISTIANS &",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"356","moley_6.txt","CHRISTIANITY (88%); STUDENT HONOR SOCIETIES (77%); EXECUTIVES (76%); GRANDCHILDREN (76%);",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"357","moley_6.txt","CERTIFICATES, DEGREES & DIPLOMAS (74%); RESIDENCY PROGRAMS (74%); CHEMISTRY (71%);",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"358","moley_6.txt","PHARMACEUTICAL CHEMISTRY (71%)",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"359","moley_6.txt","Company: PFIZER INC (83%); PFIZER INC (83%); YALE UNIVERSITY (83%); YALE UNIVERSITY (83%);",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"360","moley_6.txt","PHI BETA KAPPA (56%); PHI BETA KAPPA (56%); COLUMBIA UNIVERSITY (55%); COLUMBIA",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"361","moley_6.txt","UNIVERSITY (55%)",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"362","moley_6.txt","Organization: YALE UNIVERSITY (83%); YALE UNIVERSITY (83%); PHI BETA KAPPA (56%); PHI BETA",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"363","moley_6.txt","                                                                                  Page 2 of 2",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"364","moley_6.txt","                           KELLE HARBERT WED TO DR. JEFFREY MOLEY",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"365","moley_6.txt","KAPPA (56%); COLUMBIA UNIVERSITY (55%); COLUMBIA UNIVERSITY (55%); YALE UNIVERSITY (83%);",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"366","moley_6.txt"," YALE UNIVERSITY (83%); PHI BETA KAPPA (56%); PHI BETA KAPPA (56%); COLUMBIA UNIVERSITY",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"367","moley_6.txt","(55%); COLUMBIA UNIVERSITY (55%)",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"368","moley_6.txt","Ticker: PFZ (LSE) (83%); PFE (NYSE) (83%)",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
"369","moley_6.txt","Industry: NAICS325414 BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING (83%);",6,1987-08-23,"KELLE HARBERT WED TO DR. JEFFREY MOLEY","     The New York Times Section 1; Part 2, Page 59, Column 5; Society","../completed_homework/moley_6.txt"
